wordcnt.no,wordcnt.content,wordcnt.mor,wordcnt.cnt
12352,나가세요,Verb,1
12353,나가야,Noun,1
12354,나가지,Verb,1
12355,나간다고,Verb,1
12356,나감,Verb,1
12357,나갔는데,Verb,1
12358,나갔다고,Verb,1
12359,나갔음에도,Verb,1
12360,나거나,Verb,1
12361,나게는하는데,Verb,1
12362,나고요,Verb,1
12363,나긴,Verb,1
12364,나길래,Verb,1
12365,나누고,Verb,1
12366,나누어져,Verb,1
12367,나누었습니다,Verb,1
12368,나눈,Verb,1
12369,나눌,Verb,1
12370,나눠져,Verb,1
12371,나눠주고,Verb,1
12372,나뉘는것,Verb,1
12373,나더라도,Verb,1
12374,나던,Verb,1
12375,나라고,Noun,1
12376,나라답게,Verb,1
12377,나라던데전,Verb,1
12378,나란히,Adjective,1
12379,나마,Noun,1
12380,나머진,Noun,1
12381,나쁘지는,Adjective,1
12382,나쁘진,Adjective,1
12383,나쁜거,Adjective,1
12384,나쁠,Adjective,1
12385,나쁠건데,Adjective,1
12386,나서는,Verb,1
12387,나섰습니다,Verb,1
12388,나시,Noun,1
12389,나아,Adverb,1
12390,나아요,Verb,1
12391,나아졌다가,Verb,1
12392,나았습니다,Verb,1
12393,나오거나,Verb,1
12394,나오기도,Verb,1
12395,나오길래,Verb,1
12396,나오나,Verb,1
12397,나오네요,Verb,1
12398,나오는지,Verb,1
12399,나오는지에,Verb,1
12400,나오니까,Verb,1
12401,나오다,Verb,1
12402,나오더라고요,Verb,1
12403,나오려고,Verb,1
12404,나오셔도,Verb,1
12405,나오셔서,Verb,1
12406,나오시면,Verb,1
12407,나오자,Verb,1
12408,나오지,Verb,1
12409,나온다고,Verb,1
12410,나온다고하더라구요,Verb,1
12411,나올거라고,Verb,1
12412,나올줄,Verb,1
12413,나와있고,Verb,1
12414,나와있듯,Verb,1
12415,나와있어요,Verb,1
12416,나와있지,Verb,1
12417,나왔구요,Verb,1
12418,나왔네요,Verb,1
12419,나왔다,Verb,1
12420,나왔다고,Verb,1
12421,나왔다는,Verb,1
12422,나왔지만,Verb,1
12423,나위,Noun,1
12424,나으니,Noun,1
12425,나은,Noun,1
12426,나이지리아,Noun,1
12427,나이키,Noun,1
12428,나인,Noun,1
12429,나타나고,Verb,1
12430,나타날,Verb,1
12431,나타났습니다,Verb,1
12432,나하,Noun,1
12433,낚아채,Verb,1
12434,낚아채기엔,Verb,1
12435,낚아채는,Verb,1
12436,낚아채서,Verb,1
12437,난게,Verb,1
12438,난관,Noun,1
12439,난다고,Verb,1
12440,난답니다,Verb,1
12441,난데없어,Adjective,1
12442,난동,Noun,1
12443,난장판,Noun,1
12444,난항,Noun,1
12445,날것의,Verb,1
12446,날라가요,Verb,1
12447,날려서,Verb,1
12448,날렸네요,Verb,1
12449,날렸어요,Verb,1
12450,날렸죠,Verb,1
12451,날리는,Verb,1
12452,날리는것도,Verb,1
12453,날리더군요,Verb,1
12454,날쌔,Noun,1
12455,날씬한,Adjective,1
12456,날아가지,Verb,1
12457,날이면,Verb,1
12458,날이었어요,Verb,1
12459,날인,Noun,1
12460,날치기,Noun,1
12461,날카로워지셨던,Verb,1
12462,낡았고,Adjective,1
12463,낡았어요,Adjective,1
12464,남겨놓겠습니다,Verb,1
12465,남겨놓았으니,Verb,1
12466,남겨놨어요,Verb,1
12467,남겨주세요,Verb,1
12468,남겨주신,Verb,1
12469,남겼네요,Verb,1
12470,남기,Verb,1
12471,남기네요,Verb,1
12472,남기시는,Verb,1
12473,남기자면,Verb,1
12474,남긴,Verb,1
12475,남길,Verb,1
12476,남길수,Verb,1
12477,남길테니,Verb,1
12478,남는게,Verb,1
12479,남는다고,Verb,1
12480,남방,Noun,1
12481,남색,Noun,1
12482,남아있네요,Verb,1
12483,남아있는걸,Verb,1
12484,남아있으니,Verb,1
12485,남아있을,Verb,1
12486,남았고,Verb,1
12487,남았는지는,Verb,1
12488,남았습니다,Verb,1
12489,남았었네요,Verb,1
12490,남으신,Verb,1
12491,남은것,Verb,1
12492,남을것,Verb,1
12493,남자아이랑,Verb,1
12494,남자친구,Noun,1
12495,남지,Noun,1
12496,남학생,Noun,1
12497,납골당,Noun,1
12498,납치,Noun,1
12499,낫겠다고,Verb,1
12500,낫겠더라고요,Verb,1
12501,났,Verb,1
12502,났구,Verb,1
12503,났다,Verb,1
12504,났다는,Verb,1
12505,났습니다,Verb,1
12506,났을,Verb,1
12507,낭비했는지,Adjective,1
12508,낭비했다는,Adjective,1
12509,낮고,Adjective,1
12510,낮습니다,Adjective,1
12511,낮아져,Verb,1
12512,낮튈르히,Noun,1
12513,낯설게,Adjective,1
12514,낱,Noun,1
12515,낱개,Noun,1
12516,낳고,Verb,1
12517,내게,Verb,1
12518,내길래,Verb,1
12519,내꺼,Verb,1
12520,내년,Noun,1
12521,내놓아서,Verb,1
12522,내놔라,Verb,1
12523,내는것은,Verb,1
12524,내니,Verb,1
12525,내더라고요,Verb,1
12526,내려가긴,Verb,1
12527,내려가네요,Verb,1
12528,내려가는데,Verb,1
12529,내려가니,Verb,1
12530,내려가다가,Verb,1
12531,내려가도,Verb,1
12532,내려가라고,Verb,1
12533,내려가려면,Verb,1
12534,내려가면서,Verb,1
12535,내려가시면,Verb,1
12536,내려가야,Verb,1
12537,내려가있는걸,Verb,1
12538,내려간,Verb,1
12539,내려갈,Verb,1
12540,내려갔던,Verb,1
12541,내려갔으면,Verb,1
12542,내려갔을뿐더러,Verb,1
12543,내려놓고,Verb,1
12544,내려다,Verb,1
12545,내려다만,Verb,1
12546,내려다보는,Verb,1
12547,내려다보면,Verb,1
12548,내려다본,Verb,1
12549,내려오기,Verb,1
12550,내려오면,Verb,1
12551,내려오면서,Verb,1
12552,내려오시면,Verb,1
12553,내려올,Verb,1
12554,내려왔습니다,Verb,1
12555,내려주더라고요,Verb,1
12556,내렷던,Noun,1
12557,내렸던,Verb,1
12558,내렸어서,Verb,1
12559,내렸었어요,Verb,1
12560,내렸을,Verb,1
12561,내렸지만,Verb,1
12562,내리,Verb,1
12563,내리고요,Verb,1
12564,내리길래,Verb,1
12565,내리는건,Verb,1
12566,내리는데,Verb,1
12567,내리니,Verb,1
12568,내리더라고요,Verb,1
12569,내리듯,Verb,1
12570,내리락,Noun,1
12571,내리려는,Verb,1
12572,내리세요,Verb,1
12573,내리셔서,Verb,1
12574,내리시자마자,Verb,1
12575,내리자마자,Verb,1
12576,내린게,Verb,1
12577,내린다고,Verb,1
12578,내린다는,Verb,1
12579,내린다음,Verb,1
12580,내릴지도,Verb,1
12581,내면,Noun,1
12582,내비,Noun,1
12583,내색,Noun,1
12584,내셔서,Verb,1
12585,내셔야겟죠,Verb,1
12586,내시던,Verb,1
12587,내줄까지,Verb,1
12588,내줘도,Verb,1
12589,내줬어요,Verb,1
12590,낸다니까,Verb,1
12591,냄,Verb,1
12592,냅,Verb,1
12593,냅킨,Noun,1
12594,냈고,Verb,1
12595,냈네요,Verb,1
12596,냈는데,Verb,1
12597,냈다고,Verb,1
12598,냈지만,Verb,1
12599,냉장,Noun,1
12600,냉큼,Noun,1
12601,너겟,Noun,1
12602,너구리,Noun,1
12603,너무하고싶었는데,Adjective,1
12604,너무한다라는,Adjective,1
12605,넉넉하게,Adjective,1
12606,넉넉하고,Adjective,1
12607,넉넉하자,Adjective,1
12608,넉넉한,Adjective,1
12609,넌,Noun,1
12610,널때,Noun,1
12611,널려,Verb,1
12612,널렸습니,Noun,1
12613,널렸어,Noun,1
12614,널렸잖아,Noun,1
12615,널스,Noun,1
12616,널찍한,Adjective,1
12617,널한데,Verb,1
12618,넒어,Noun,1
12619,넒었습니,Noun,1
12620,넓습니다,Adjective,1
12621,넓어요,Adjective,1
12622,넓었어요,Adjective,1
12623,넓죠,Adjective,1
12624,넓지,Adjective,1
12625,넘게까지,Verb,1
12626,넘겼네요,Verb,1
12627,넘겼습니다,Verb,1
12628,넘고,Verb,1
12629,넘기겠습니다,Verb,1
12630,넘기시면,Verb,1
12631,넘길어지네요,Verb,1
12632,넘는거냐고,Verb,1
12633,넘는것만,Verb,1
12634,넘버,Noun,1
12635,넘어가고,Verb,1
12636,넘어가구,Verb,1
12637,넘어가기,Verb,1
12638,넘어가는데,Verb,1
12639,넘어가니까,Verb,1
12640,넘어가다가,Verb,1
12641,넘어가더라구요,Verb,1
12642,넘어가면,Verb,1
12643,넘어가준,Verb,1
12644,넘어간,Verb,1
12645,넘어갑니당,Verb,1
12646,넘어갔고,Verb,1
12647,넘어갔구요,Verb,1
12648,넘어갔네요,Verb,1
12649,넘어갔어요,Verb,1
12650,넘어도,Verb,1
12651,넘어선,Verb,1
12652,넘어오는,Verb,1
12653,넘어오니,Verb,1
12654,넘어와서,Verb,1
12655,넘었나,Verb,1
12656,넘었어요,Verb,1
12657,넘은,Verb,1
12658,넘쳐나고,Adjective,1
12659,넘치셨고,Adjective,1
12660,넘친,Adjective,1
12661,넝,Noun,1
12662,넣겠다고,Verb,1
12663,넣긴,Verb,1
12664,넣는게,Verb,1
12665,넣는다,Verb,1
12666,넣는다고,Verb,1
12667,넣는다는,Verb,1
12668,넣어가면,Verb,1
12669,넣어놓고,Verb,1
12670,넣어놓기,Verb,1
12671,넣어도,Verb,1
12672,넣어야,Verb,1
12673,넣어야지,Verb,1
12674,넣어어,Verb,1
12675,넣어주셨고,Verb,1
12676,넣어주지,Verb,1
12677,넣어지겠지만,Verb,1
12678,넣었나,Verb,1
12679,넣었다가,Verb,1
12680,넣었습니다,Verb,1
12681,넣었어요,Verb,1
12682,넣으셔도,Verb,1
12683,넣지,Verb,1
12684,네이마르,Noun,1
12685,네티켓,Noun,1
12686,네플릭스,Noun,1
12687,넥,Noun,1
12688,넨트,Noun,1
12689,넬슨,Noun,1
12690,넷째,Noun,1
12691,년대,Noun,1
12692,년차,Noun,1
12693,노동자,Noun,1
12694,노랑,Noun,1
12695,노려보길래,Verb,1
12696,노려보니까,Verb,1
12697,노려서,Verb,1
12698,노렸구나,Verb,1
12699,노리더라고요,Verb,1
12700,노멀,Noun,1
12701,노바,Noun,1
12702,노부,Noun,1
12703,노상,Noun,1
12704,노쇼,Noun,1
12705,노점,Noun,1
12706,노천,Noun,1
12707,노틀담,Noun,1
12708,노후,Noun,1
12709,녹,Noun,1
12710,녹물,Noun,1
12711,녹색,Noun,1
12712,녹이면서,Verb,1
12713,녹조,Noun,1
12714,녹초,Noun,1
12715,논쟁,Noun,1
12716,놀다,Verb,1
12717,놀다가,Verb,1
12718,놀다오게,Verb,1
12719,놀더라고요,Verb,1
12720,놀라,Verb,1
12721,놀라기에는,Verb,1
12722,놀라며,Verb,1
12723,놀라서요,Verb,1
12724,놀라운,Adjective,1
12725,놀라웠던,Adjective,1
12726,놀랄,Verb,1
12727,놀람,Noun,1
12728,놀랐네요,Verb,1
12729,놀랐다는,Verb,1
12730,놀랐던,Verb,1
12731,놀래,Adjective,1
12732,놀랬네요,Adjective,1
12733,놀랬던게,Adjective,1
12734,놀러,Verb,1
12735,놀리는,Verb,1
12736,놀아,Verb,1
12737,놀아야겠다,Verb,1
12738,높다고,Adjective,1
12739,높다는,Adjective,1
12740,높더라구요,Adjective,1
12741,높습니다,Adjective,1
12742,높았어요,Adjective,1
12743,높으셔서,Adjective,1
12744,높으신,Adjective,1
12745,높은것,Adjective,1
12746,높을,Adjective,1
12747,높이,Noun,1
12748,높이는,Verb,1
12749,높잖아요,Adjective,1
12750,높죠,Adjective,1
12751,놓는,Verb,1
12752,놓진,Verb,1
12753,놓쳤는데,Verb,1
12754,놓쳤습니다,Verb,1
12755,놓쳤을,Verb,1
12756,놓치고,Verb,1
12757,놓치면,Verb,1
12758,놓칠까,Verb,1
12759,놓칠까봐,Verb,1
12760,놔주는,Verb,1
12761,놨어,Noun,1
12762,누,Noun,1
12763,누르고,Verb,1
12764,누른,Verb,1
12765,누를,Verb,1
12766,누린내나서,Verb,1
12767,누린내를,Verb,1
12768,누워있고만,Verb,1
12769,누워있는데,Verb,1
12770,누워있다가,Verb,1
12771,누웠다가,Verb,1
12772,누적,Noun,1
12773,눈길,Noun,1
12774,눈꺼풀,Noun,1
12775,눈동자,Noun,1
12776,눈물납니다,Verb,1
12777,눈짓,Noun,1
12778,눈코입,Noun,1
12779,눈탱,Noun,1
12780,눈팅,Noun,1
12781,눌러서,Verb,1
12782,눌러야,Verb,1
12783,눌러줘서,Verb,1
12784,눌러줘야,Verb,1
12785,눌렀는데,Verb,1
12786,눌렀는지,Verb,1
12787,눕고,Verb,1
12788,눕혀지지,Verb,1
12789,뉴코아,Noun,1
12790,느껴져,Verb,1
12791,느껴져서,Verb,1
12792,느껴졌고,Verb,1
12793,느껴졌던,Verb,1
12794,느껴졌음,Verb,1
12795,느껴지,Verb,1
12796,느껴지게,Verb,1
12797,느껴지는게,Verb,1
12798,느껴지는데,Verb,1
12799,느껴지지만,Verb,1
12800,느껴지진,Verb,1
12801,느꼈고,Verb,1
12802,느꼈구,Verb,1
12803,느꼈네요,Verb,1
12804,느꼈답니다,Verb,1
12805,느꼈어요,Verb,1
12806,느끼는건데,Verb,1
12807,느끼며,Verb,1
12808,느끼면서,Verb,1
12809,느끼실,Verb,1
12810,느끼실거에요,Verb,1
12811,느끼하지도,Adjective,1
12812,느끼할,Adjective,1
12813,느낀거라서,Verb,1
12814,느낀다,Verb,1
12815,느낌나서,Verb,1
12816,느낌였어요,Verb,1
12817,느낌이구요,Verb,1
12818,느낌이네요,Verb,1
12819,느낌이라면,Verb,1
12820,느낌이었고,Verb,1
12821,느낌이었다고,Verb,1
12822,느낌이었어요,Verb,1
12823,느렸어요,Adjective,1
12824,느리게,Adjective,1
12825,느리고,Adjective,1
12826,느리다,Adjective,1
12827,느린거죠,Adjective,1
12828,느림,Adjective,1
12829,느슨해지지,Adjective,1
12830,느시,Verb,1
12831,느즈막히,Noun,1
12832,는것도,Verb,1
12833,는이라서,Verb,1
12834,늘어나,Verb,1
12835,늘어날,Verb,1
12836,늘어서,Verb,1
12837,늘어선,Verb,1
12838,늙어,Verb,1
12839,늙은,Verb,1
12840,늙은것,Verb,1
12841,늙은이,Noun,1
12842,능통하지,Adjective,1
12843,늦가을,Noun,1
12844,늦게는,Verb,1
12845,늦게부터는,Verb,1
12846,늦어,Verb,1
12847,늦어지는,Verb,1
12848,늦었네요,Verb,1
12849,늦으니,Verb,1
12850,늦으셨네요,Verb,1
12851,늦지,Verb,1
12852,늦진,Verb,1
12853,니니,Noun,1
12854,니야,Noun,1
12855,닙니,Noun,1
12856,닝겐,Noun,1
12857,다가오는,Verb,1
12858,다가옴,Verb,1
12859,다그,Noun,1
12860,다그쳤고,Verb,1
12861,다급해서,Adjective,1
12862,다녀가세요,Verb,1
12863,다녀갔다는,Verb,1
12864,다녀야겠어요,Verb,1
12865,다녀오거나,Verb,1
12866,다녀오느라,Verb,1
12867,다녀오는,Verb,1
12868,다녀오면,Verb,1
12869,다녀오면서,Verb,1
12870,다녀오셨는데,Verb,1
12871,다녀오시는,Verb,1
12872,다녀오자,Verb,1
12873,다녀온지,Verb,1
12874,다녀올,Verb,1
12875,다녀올테니,Verb,1
12876,다녀와,Verb,1
12877,다녀왔,Verb,1
12878,다녀왔고,Verb,1
12879,다녀왔기,Verb,1
12880,다녀왔는데요,Verb,1
12881,다녀왔던지라,Verb,1
12882,다녀왔을,Verb,1
12883,다녀왔지만,Verb,1
12884,다녔,Verb,1
12885,다녔거든요,Verb,1
12886,다녔고요,Verb,1
12887,다녔는데도,Verb,1
12888,다녔는데요,Verb,1
12889,다녔다고,Verb,1
12890,다녔더니,Verb,1
12891,다녔던,Verb,1
12892,다녔던거,Verb,1
12893,다녔던게,Verb,1
12894,다녔던한,Verb,1
12895,다녔습니다만,Verb,1
12896,다녔으나,Verb,1
12897,다녔음,Verb,1
12898,다니고는,Verb,1
12899,다니구,Verb,1
12900,다니까,Verb,1
12901,다니느라,Verb,1
12902,다니는게,Verb,1
12903,다니니까,Verb,1
12904,다니다시피,Verb,1
12905,다니더니,Verb,1
12906,다니려고요,Verb,1
12907,다니므로,Verb,1
12908,다니셔도,Verb,1
12909,다니시는게,Verb,1
12910,다니실거면,Verb,1
12911,다니자,Verb,1
12912,다니지도,Verb,1
12913,다니지만,Verb,1
12914,다닌답니다,Verb,1
12915,다닐거다,Verb,1
12916,다닐수,Verb,1
12917,다님서,Verb,1
12918,다님요,Verb,1
12919,다닙시다,Verb,1
12920,다닥다닥,Adverb,1
12921,다달라니까,Verb,1
12922,다룰게요,Verb,1
12923,다르긴,Adjective,1
12924,다르던데,Adjective,1
12925,다르듯,Adjective,1
12926,다르지,Adjective,1
12927,다른건,Adjective,1
12928,다른사람,Noun,1
12929,다를거,Adjective,1
12930,다를거라,Adjective,1
12931,다를게,Adjective,1
12932,다를까,Adjective,1
12933,다리미,Noun,1
12934,다비,Noun,1
12935,다비드,Noun,1
12936,다섯시,Noun,1
12937,다시오라,Verb,1
12938,다양하고,Adjective,1
12939,다양하고요,Adjective,1
12940,다양하진,Adjective,1
12941,다양합니다,Adjective,1
12942,다양해서,Adjective,1
12943,다양해요,Adjective,1
12944,다양해지고,Verb,1
12945,다양했는데,Adjective,1
12946,다양했어요,Adjective,1
12947,다예,Noun,1
12948,다운타운,Noun,1
12949,다음텀,Noun,1
12950,다임,Noun,1
12951,다쥐르,Noun,1
12952,다짐,Noun,1
12953,다투는,Verb,1
12954,다행히도,Adjective,1
12955,닥터,Noun,1
12956,닦는데,Verb,1
12957,닦았습니다,Verb,1
12958,닦으면서,Verb,1
12959,닦을,Verb,1
12960,단거,Verb,1
12961,단계,Noun,1
12962,단기간,Noun,1
12963,단단하게,Adjective,1
12964,단도,Noun,1
12965,단순,Noun,1
12966,단연,Noun,1
12967,단이었고,Verb,1
12968,단풍,Noun,1
12969,닫,Verb,1
12970,닫겠어,Verb,1
12971,닫는,Verb,1
12972,닫는다고,Verb,1
12973,닫는다는,Verb,1
12974,닫는데,Verb,1
12975,닫다니요,Verb,1
12976,닫더라고요,Verb,1
12977,닫습니다,Verb,1
12978,닫아놨었더라고요,Verb,1
12979,닫았,Verb,1
12980,닫았고,Verb,1
12981,닫았길래,Verb,1
12982,닫았더라고요,Verb,1
12983,닫았어요,Verb,1
12984,닫았으면,Verb,1
12985,닫았을,Verb,1
12986,닫으니,Verb,1
12987,닫으려고,Verb,1
12988,닫음,Verb,1
12989,닫혔고,Verb,1
12990,닫히고,Verb,1
12991,닫히기,Verb,1
12992,닫히지,Verb,1
12993,달거나,Verb,1
12994,달라길래,Adjective,1
12995,달라졌,Verb,1
12996,달라졌어요,Verb,1
12997,달라지는,Verb,1
12998,달라진,Verb,1
12999,달라질지,Verb,1
13000,달랐고,Adjective,1
13001,달래,Noun,1
13002,달랬,Verb,1
13003,달려갔,Verb,1
13004,달려갔습니다,Verb,1
13005,달려들길래,Verb,1
13006,달려들지는,Verb,1
13007,달려서,Verb,1
13008,달려있나요,Verb,1
13009,달려있는,Verb,1
13010,달려있는데,Verb,1
13011,달려있음,Verb,1
13012,달렸어요,Verb,1
13013,달리는거,Verb,1
13014,달리셨습니다,Verb,1
13015,달린,Verb,1
13016,달아났구요,Verb,1
13017,달아주셔서,Verb,1
13018,달아주신,Verb,1
13019,달았습니다,Verb,1
13020,달았어요,Verb,1
13021,달짝지근하게,Adjective,1
13022,닭,Noun,1
13023,닭갈비,Noun,1
13024,닭도리탕,Noun,1
13025,닮은,Verb,1
13026,담궈,Verb,1
13027,담궈요,Verb,1
13028,담그는,Verb,1
13029,담기,Verb,1
13030,담기는데,Verb,1
13031,담날,Noun,1
13032,담백하구요,Adjective,1
13033,담번,Noun,1
13034,담아서,Verb,1
13035,담아주셨어요,Verb,1
13036,담요,Noun,1
13037,답글,Noun,1
13038,답니,Noun,1
13039,답답하더라구요,Adjective,1
13040,답답해,Adjective,1
13041,답답했었는데,Adjective,1
13042,답장,Noun,1
13043,답지,Noun,1
13044,당겨,Verb,1
13045,당겨서,Verb,1
13046,당기면,Verb,1
13047,당당하게,Adjective,1
13048,당당히,Adjective,1
13049,당부,Noun,1
13050,당신,Noun,1
13051,당연하게,Adjective,1
13052,당연하겠지만,Adjective,1
13053,당연하구요,Adjective,1
13054,당연한,Adjective,1
13055,당첨,Noun,1
13056,당하겠다는,Adjective,1
13057,당하고있었는데,Adjective,1
13058,당하는,Adjective,1
13059,당하더라도,Adjective,1
13060,당하셨다고,Adjective,1
13061,당하자마자,Adjective,1
13062,당하지도,Adjective,1
13063,당하진,Adjective,1
13064,당할수도,Adjective,1
13065,당했습니다,Adjective,1
13066,당했어,Adjective,1
13067,당했었네요,Adjective,1
13068,당했었는데,Adjective,1
13069,당했으면,Adjective,1
13070,닿는대로,Verb,1
13071,닿더라고요,Verb,1
13072,닿아있기,Verb,1
13073,닿지,Verb,1
13074,대강,Noun,1
13075,대관식,Noun,1
13076,대국,Noun,1
13077,대규모,Noun,1
13078,대금,Noun,1
13079,대기업,Noun,1
13080,대기줄,Verb,1
13081,대기줄은,Verb,1
13082,대기줄이,Verb,1
13083,대긴하던데,Verb,1
13084,대다수였고요,Verb,1
13085,대단하시더라구요,Adjective,1
13086,대단한,Adjective,1
13087,대단합니다,Adjective,1
13088,대더군요,Verb,1
13089,대량,Noun,1
13090,대령,Noun,1
13091,대면,Noun,1
13092,대밖에,Verb,1
13093,대별,Noun,1
13094,대사,Noun,1
13095,대서,Noun,1
13096,대세,Noun,1
13097,대여섯,Noun,1
13098,대인,Noun,1
13099,대장,Noun,1
13100,대중,Noun,1
13101,대책,Noun,1
13102,대통령,Noun,1
13103,대포,Noun,1
13104,대폭,Noun,1
13105,대표팀,Noun,1
13106,대행,Noun,1
13107,댄,Verb,1
13108,댇,Noun,1
13109,댓글달아주세요,Verb,1
13110,댓글달아주신,Verb,1
13111,댔는데,Verb,1
13112,댔지만,Verb,1
13113,더구나,Noun,1
13114,더군요,Adjective,1
13115,더내더라도,Adjective,1
13116,더러우니,Adjective,1
13117,더러운,Adjective,1
13118,더러운것도,Adjective,1
13119,더럽,Adjective,1
13120,더불어,Verb,1
13121,더우면,Adjective,1
13122,더울까,Adjective,1
13123,더웠구요,Adjective,1
13124,더웠던,Adjective,1
13125,더웠습니다만,Adjective,1
13126,더웠지만,Adjective,1
13127,더하면,Adjective,1
13128,더할,Adjective,1
13129,더해,Adjective,1
13130,더해졌겠지만,Adjective,1
13131,덕지덕지,Noun,1
13132,던,Noun,1
13133,던데,Noun,1
13134,던져주면,Verb,1
13135,던지고,Verb,1
13136,덜어서,Verb,1
13137,덜하구요,Adjective,1
13138,덜하기,Adjective,1
13139,덜하다고는,Adjective,1
13140,덜할,Adjective,1
13141,덜함,Adjective,1
13142,덜해졌어요,Adjective,1
13143,덤보,Noun,1
13144,덤탱이,Noun,1
13145,덥,Adjective,1
13146,덥게,Adjective,1
13147,덥구요,Adjective,1
13148,덥기,Adjective,1
13149,덥다고,Adjective,1
13150,덥지만,Adjective,1
13151,덮는,Verb,1
13152,덮어주니깐,Verb,1
13153,덮여있었습니다,Verb,1
13154,덮혀있던,Verb,1
13155,데려가,Verb,1
13156,데려갈,Verb,1
13157,데려갔어요,Verb,1
13158,데려다주겠다고,Verb,1
13159,데려다주는거,Verb,1
13160,데려다주시고,Verb,1
13161,데모,Noun,1
13162,데비,Noun,1
13163,데시벨,Noun,1
13164,데얼,Noun,1
13165,데우기,Verb,1
13166,데이,Noun,1
13167,데저,Noun,1
13168,데친,Noun,1
13169,데코,Noun,1
13170,덴,Noun,1
13171,델꼬,Noun,1
13172,도라도,Noun,1
13173,도를,Verb,1
13174,도리도,Noun,1
13175,도망가는,Verb,1
13176,도망가듯이,Verb,1
13177,도망가요,Verb,1
13178,도망치듯,Verb,1
13179,도심공항,Noun,1
13180,도아,Noun,1
13181,도어,Noun,1
13182,도와주더라고요,Verb,1
13183,도와주려고,Verb,1
13184,도와주시고,Verb,1
13185,도와주시더라구요,Verb,1
13186,도와주신,Verb,1
13187,도와주지,Verb,1
13188,도와준,Verb,1
13189,도와줌,Verb,1
13190,도와줬어요,Verb,1
13191,도인,Noun,1
13192,도쿄타워,Noun,1
13193,도톰하고,Adjective,1
13194,도톰한거,Adjective,1
13195,도해,Noun,1
13196,독어,Noun,1
13197,독특한,Adjective,1
13198,독하니까,Adjective,1
13199,돈나,Noun,1
13200,돈코,Noun,1
13201,돌,Noun,1
13202,돌길만,Verb,1
13203,돌까,Verb,1
13204,돌다,Verb,1
13205,돌다리,Noun,1
13206,돌돌,Adverb,1
13207,돌때,Noun,1
13208,돌렀으니,Verb,1
13209,돌려서,Verb,1
13210,돌려야,Verb,1
13211,돌려주냐고,Verb,1
13212,돌려주더래요,Verb,1
13213,돌려주시면서,Verb,1
13214,돌려줍니다,Verb,1
13215,돌려줘요,Verb,1
13216,돌리거나,Verb,1
13217,돌리고,Verb,1
13218,돌리구,Verb,1
13219,돌리는거,Verb,1
13220,돌리는데,Verb,1
13221,돌면,Verb,1
13222,돌면서,Verb,1
13223,돌발,Noun,1
13224,돌밥,Noun,1
13225,돌산,Noun,1
13226,돌아가더라고요,Verb,1
13227,돌아가시,Verb,1
13228,돌아가실,Verb,1
13229,돌아간,Verb,1
13230,돌아갑니다,Verb,1
13231,돌아갔어요,Verb,1
13232,돌아갔을,Verb,1
13233,돌아갔음,Verb,1
13234,돌아다녀,Verb,1
13235,돌아다녔는데,Verb,1
13236,돌아다녔다가는,Verb,1
13237,돌아다니거나,Verb,1
13238,돌아다니더라구요,Verb,1
13239,돌아다닌,Verb,1
13240,돌아다닌것,Verb,1
13241,돌아다닌데가,Verb,1
13242,돌아보기에는,Verb,1
13243,돌아봤습니다,Verb,1
13244,돌아봤어요,Verb,1
13245,돌아오니,Verb,1
13246,돌아오니까,Verb,1
13247,돌아온다는,Verb,1
13248,돌아온다면,Verb,1
13249,돌아옴,Verb,1
13250,돌아와,Verb,1
13251,돌아와서도,Verb,1
13252,돌아왔는데,Verb,1
13253,돌아왔다는,Verb,1
13254,돌아왔답니다,Verb,1
13255,돌아왔지만,Verb,1
13256,돌았는데,Verb,1
13257,돌았는지,Verb,1
13258,돌았더니,Verb,1
13259,돕기,Noun,1
13260,돗,Noun,1
13261,동그랗게,Adjective,1
13262,동년배,Noun,1
13263,동래,Noun,1
13264,동력,Noun,1
13265,동료,Noun,1
13266,동문,Noun,1
13267,동물,Noun,1
13268,동반,Noun,1
13269,동방,Noun,1
13270,동부,Noun,1
13271,동산,Noun,1
13272,동서,Noun,1
13273,동영상,Noun,1
13274,동의,Noun,1
13275,동일한,Adjective,1
13276,동일해요,Adjective,1
13277,동전지갑,Noun,1
13278,동쪽,Noun,1
13279,동행인,Noun,1
13280,동화책,Noun,1
13281,돼겠다며,Verb,1
13282,돼길,Verb,1
13283,돼는,Verb,1
13284,돼도,Verb,1
13285,돼있,Verb,1
13286,돼있고,Verb,1
13287,돼있긴,Verb,1
13288,돼있더라구요,Verb,1
13289,돼있어,Verb,1
13290,돼있었고,Verb,1
13291,됐,Verb,1
13292,됐네요,Verb,1
13293,됐는데요,Verb,1
13294,됐던,Verb,1
13295,됐었는데,Verb,1
13296,됐음,Verb,1
13297,됐음에도,Verb,1
13298,되거나,Verb,1
13299,되겠죠,Verb,1
13300,되겠지,Verb,1
13301,되고요,Verb,1
13302,되고있고,Verb,1
13303,되고자,Verb,1
13304,되구요,Verb,1
13305,되기에,Verb,1
13306,되길래,Verb,1
13307,되나라고,Verb,1
13308,되네,Verb,1
13309,되는거,Verb,1
13310,되는거래요,Verb,1
13311,되는거죠,Verb,1
13312,되는게,Verb,1
13313,되는듯,Verb,1
13314,되는줄,Verb,1
13315,되는지를,Verb,1
13316,되다고,Verb,1
13317,되더라고요,Verb,1
13318,되던,Verb,1
13319,되도,Verb,1
13320,되레,Noun,1
